run_id,domain,arm,category,fact_index,fact_text,verdict,evidence
13fee11b-5c19-4aaa-9d22-76b6ffb2c467,langchain.com,deep-eve-gpt5.4,features,18,It integrates with: Remote MCP server tool connections for Fleet agents,partial,first-party integrations or any MCP server
13fee11b-5c19-4aaa-9d22-76b6ffb2c467,langchain.com,deep-eve-gpt5.4,features,19,It integrates with: Google and GitHub SSO (Developer/Plus plans),not_addressed,
13fee11b-5c19-4aaa-9d22-76b6ffb2c467,langchain.com,deep-eve-gpt5.4,features,20,It integrates with: Custom SSO for Enterprise plans,not_addressed,
13fee11b-5c19-4aaa-9d22-76b6ffb2c467,langchain.com,deep-eve-gpt5.4,features,21,It integrates with: BYO model API key for LLM Gateway,partial,LLM Gateway — control agent model calls
13fee11b-5c19-4aaa-9d22-76b6ffb2c467,langchain.com,deep-eve-gpt5.4,features,22,It integrates with: LangGraph APIs with authentication and authorization,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,0,A main feature is: Email marketing with automation and send limits,correct,"Email marketing with automation and send limits — 2,000 marketing email sends per calendar month"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,1,A main feature is: Ad management and retargeting across ad types,partial,"Ads, forms, landing pages, analytics... ad accounts total across supported networks"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,2,A main feature is: CRM segmentation with active and static segments,correct,"10 active CRM segments and 1,000 static CRM segments"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,3,A main feature is: Omni-channel marketing automation workflows,partial,"workflows, marketing automation, email... segmentation, SMS, lead scoring, personalization, workflows"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,4,A main feature is: Lead scoring with AI recommendations,partial,"lead scoring, personalization, workflows"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,5,A main feature is: Social media scheduling and management,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,6,A main feature is: Custom reporting and campaign analytics,partial,"10 dashboards, 50 reports per dashboard"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,7,A main feature is: Live chat and conversational bots,partial,"Free bots are limited to: ticket creation, lead qualification, meeting booking, no custom branching logic"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,8,A main feature is: SEO recommendations and site auditing,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,9,A main feature is: Answer engine optimization (AEO) tracking,correct,AEO (Beta) — answer engine optimization / AI search visibility tooling
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,10,A main feature is: Customer journey analytics,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,11,A main feature is: Cookie consent management tools,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,12,"A stated usage limit: Free: 2,000 email sends/month, up to 2 users",correct,"2,000 marketing email sends per calendar month... free tools are available with up to 2 free users"
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,13,A stated usage limit: Starter: 5x contact tier email send limit,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,14,A stated usage limit: Professional: 10x contact tier email send limit,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,15,A stated usage limit: Enterprise: 20x contact tier email send limit,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,16,A stated usage limit: AEO: 25 prompts across 3 engines daily ($50/mo),not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,17,A stated usage limit: Professional: up to 300 workflows for 10 teams,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,18,"A stated usage limit: Enterprise: up to 1,000 workflows for 300 teams",not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,19,"A stated usage limit: WhatsApp: up to 1,000 messages/month (Pro/Enterprise)",not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,20,It integrates with: Amplitude,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,21,It integrates with: Jira,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,22,It integrates with: Adobe Express,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,23,It integrates with: Aircall,not_addressed,
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,24,It integrates with: LinkedIn,correct,LinkedIn actions may require Sales Navigator
5b4e8e26-124e-403e-818c-7c4a2dbdfe76,hubspot.com,deep-eve-gpt5.4,features,25,It integrates with: Microsoft Teams,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,0,"A main feature is: Built-in calling, email, and SMS communication",correct,"Built-in calling, email, and SMS"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,1,A main feature is: Chloe AI sales agent for calling and qualifying leads,correct,"AI sales agent ""Chloe"" for lead calling, qualification, meeting booking"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,2,A main feature is: Automated workflows for outreach and CRM updates,correct,"Automation/workflows for outreach, CRM updates, lead assignment, tasks, blackout dates."
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,3,A main feature is: Power dialer and predictive dialer,correct,"power dialer, predictive dialer, call coaching"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,4,A main feature is: Lead and pipeline management with Smart Views,partial,"smart views, forms, tasks, import/export, duplicate management, API access, mobile app"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,5,A main feature is: Multi-channel inbox and task management,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,6,A main feature is: Live call coaching and call recording,correct,"call recording, voicemail...call coaching...Live call coaching: Scale only"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,7,A main feature is: Email open tracking and bulk email sending,correct,"open tracking, bulk email, scheduling, unsubscribe handling, AI email rewrite, send-as"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,8,A main feature is: Meeting scheduling with calendar sync and notetaker,correct,"Meetings/scheduling with calendar sync, reminders, notetaker/transcription/summaries."
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,9,A main feature is: Reporting dashboards and opportunity funnel reports,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,10,"A main feature is: Role-based access, permissions, and lead visibility rules",not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,11,A main feature is: Mobile app with API access,correct,"API access, mobile app"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,12,"A stated usage limit: Solo: up to 10,000 leads, 1 user only",correct,"Solo: limited to 1 user. Solo: limited to 10,000 leads."
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,13,"A stated usage limit: Solo: 500 AI credits/user/month, no rollover",partial,Solo: 500 AI credits/user/month ... Credits refresh monthly and do not roll over
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,14,"A stated usage limit: Essentials: 1,000 AI credits/user, up to 10,000/month pool",correct,"Essentials: 1,000 AI credits/user/month, shared pool up to 10,000/month"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,15,"A stated usage limit: Growth: 1,500 AI credits/user, up to 15,000/month pool",correct,"Growth: 1,500 AI credits/user/month, shared pool up to 15,000/month"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,16,"A stated usage limit: Scale: 2,000 AI credits/user, up to 20,000/month pool",correct,"Scale: 2,000 AI credits/user/month, shared pool up to 20,000/month"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,17,A stated usage limit: Solo/Essentials: 3 connected email accounts; Growth/Scale: 10,correct,"3 on Solo/Essentials, 10 on Growth/Scale"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,18,A stated usage limit: Solo/Essentials: call recording retained 30 days; Growth: 90 days,correct,"Solo: 30 days, Essentials: 30 days, Growth: 90 days, Scale: unlimited"
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,19,A stated usage limit: Scale: unlimited call recording retention,correct,Scale: unlimited
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,20,It integrates with: Claude,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,21,It integrates with: ChatGPT,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,22,It integrates with: Zoom,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,23,It integrates with: Segment,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,24,It integrates with: Zapier,not_addressed,
470c8afb-654f-4038-bf0b-24f99a3e8ba0,close.com,deep-eve-gpt5.4,features,25,It integrates with: Calendly,not_addressed,
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,0,"A main feature is: 46 primitives across voice, messaging, identity, networking, compute",not_addressed,
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,1,A main feature is: Voice AI agents with stateful call-path intelligence,partial,"Voice AI Agents listed as a main feature, but stateful call-path intelligence not mentioned"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,2,A main feature is: SIP trunking with elastic trunks and VXC pairing,partial,"SIP Trunking listed, and VXC mentioned separately, but elastic trunks/VXC pairing not linked"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,3,"A main feature is: SMS, MMS, RCS, WhatsApp, and email APIs",correct,"SMS API, MMS API, RCS, WhatsApp Business API, Email API"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,4,A main feature is: Deepfake detection with real-time synthetic voice scoring,partial,"Deepfake detection listed under Identity/Security, but no mention of real-time synthetic voice scoring"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,5,"A main feature is: Edge compute: functions, KV, SQLDB, object storage",partial,Edge compute/storage products for running AI close to telecom infrastructure
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,6,A main feature is: OpenAI-compatible LLM inference on owned GPUs,partial,Inference / LLM hosting
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,7,"A main feature is: Global numbers, porting, toll-free, and E911 support",partial,"Global phone numbers, Toll-free numbers, Number porting — E911 not mentioned"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,8,A main feature is: Cloud VPN via WireGuard onto private backbone,partial,"Cloud VPN listed under Network/Wireless/IoT, but WireGuard and private backbone not mentioned"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,9,"A main feature is: IoT SIM, eSIM, and private wireless gateways",correct,"IoT SIM cards, eSIM, Private wireless gateways"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,10,"A main feature is: Verify API: 2FA over SMS, voice, WhatsApp, flash call",correct,"Verify API for 2FA over SMS, voice, flash call, WhatsApp"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,11,A main feature is: 200+ open-source deployable builds from examples repo,not_addressed,
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,12,It integrates with: Microsoft Teams Direct Routing,correct,Microsoft Teams direct routing
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,13,It integrates with: Zoom Phone BYOC,correct,Zoom Phone BYOC
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,14,"It integrates with: AWS, Azure, GCP via Virtual Cross Connects",partial,Programmable networking / VXC
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,15,It integrates with: WhatsApp Business messaging and voice,partial,"WhatsApp Business API ... Verify API for 2FA over SMS, voice, flash call, WhatsApp"
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,16,It integrates with: LiveKit realtime agent infrastructure (Beta),not_addressed,
e32e5a3d-70a6-4f72-93ec-95904338f18e,telnyx.com,deep-eve-gpt5.4,features,17,It integrates with: Stripe (referenced in patient appointment build),not_addressed,
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,0,A main feature is: Site Explorer for backlink and organic traffic analysis,partial,"Site Explorer listed as a main feature, but backlink/organic traffic analysis purpose not stated"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,1,A main feature is: Keywords Explorer with AI suggestions and keyword clusters,correct,"Keywords Explorer features: AI suggestions, Keyword clusters, Search intents, Translations, SERP updates"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,2,A main feature is: Site Audit with always-on crawling and AI detection,partial,"Site Audit listed as a feature, but no mention of always-on crawling or AI detection"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,3,A main feature is: Rank Tracker for monitored keyword rankings,correct,"Rank Tracker — Tracked keywords: Lite: 750, Standard: 2,000, Advanced: 5,000"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,4,A main feature is: Brand Radar AI tracking across 476M+ organic prompts,partial,"Brand Radar / tracked AI prompts — Checks per month, Prompts, Update frequency: Daily"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,5,A main feature is: Content Explorer for competitor content insights,correct,"Content Explorer — listed under content marketing tools, available from Standard plan"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,6,A main feature is: Web Analytics for site performance measurement,correct,Web Analytics listed under 'Website performance' and included in Lite plan
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,7,A main feature is: Social Media Manager for publishing and scheduling posts,correct,Social Media Manager listed under Content marketing section and as plan feature
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,8,A main feature is: Report Builder for consolidated marketing data reporting,correct,Report Builder for consolidated marketing data reporting
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,9,A main feature is: Competitive Analysis with SERP history and comparison,correct,"Competitive Analysis, SERP history...SERP comparison"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,10,A main feature is: API and MCP Server access for data integration,correct,"API access, MCP Server listed under Platform/integrations as main features"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,11,A main feature is: GBP Monitor and Google Search Console insights,correct,GBP Monitor beta... GSC Insights listed under Search marketing
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,12,"A stated usage limit: Lite: 5 projects, 750 tracked keywords, 100K crawl credits/mo",correct,"Lite: 5 projects, 750 tracked keywords, 100,000 crawl credits/mo"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,13,"A stated usage limit: Standard: 20 projects, 2,000 tracked keywords, 500K crawl credits/mo",correct,"Standard: 20 projects, 2,000 tracked keywords, 500,000 crawl credits/mo"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,14,"A stated usage limit: Advanced: 50 projects, 5,000 tracked keywords, 1.5M crawl credits/mo",correct,"Advanced: 50 projects, 5,000 tracked keywords, 1,500,000 crawl credits/mo"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,15,"A stated usage limit: Enterprise: from 100 projects, 10K+ keywords, 5M+ crawl credits/mo",correct,"From 100 projects, from 10,000 tracked keywords, from 5M crawl credits/mo"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,16,A stated usage limit: Lite: 6 months historical data; Standard: 2 years; Advanced: 5 years,correct,"Lite: 6 months, Standard: 2 years, Advanced: 5 years, Enterprise: unlimited"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,17,"A stated usage limit: Lite: 1,000 credits/user/mo; Standard/Advanced/Enterprise: unlimited",correct,"Lite: 1,000 credits per user/mo; Standard/Advanced: Unlimited credits per user"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,18,"A stated usage limit: Lite: 2,500 max rows/report; up to 150,000 on Enterprise",correct,"Lite: 2,500 ... Enterprise: 150,000"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,19,A stated usage limit: Export rows: 500K (Lite) to 10M+ (Enterprise) per month,correct,"Export rows per month: Lite: 500,000 ... Enterprise: from 10M"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,20,It integrates with: Looker Studio integration (Advanced and above),correct,Looker Studio integration on higher plans... Advanced adds - Looker Studio integration
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,21,It integrates with: Google Search Console insights,correct,GSC Insights listed under Search marketing tools
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,22,It integrates with: API access with Ahrefs Connect (up to 2M units/mo Enterprise),correct,Ahrefs Connect API integration units/mo: Enterprise: 2M
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,23,It integrates with: MCP Server for data integration,correct,"MCP Server max rows per request: Lite: 100, Standard: 250, Advanced: 500"
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,24,It integrates with: IndexNow auto-submit support,not_addressed,
1b7652fa-2b21-47b7-b894-d554b930ab7a,ahrefs.com,deep-eve-gpt5.4,features,25,It integrates with: Data Studio Connectors available,correct,Looker Studio integration on higher plans
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,0,A main feature is: AI Search Intelligence for brand visibility across AI engines,correct,"AI Search Intelligence is listed under ""Other product families visible on the site"""
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,1,A main feature is: Web Intelligence for competitive analysis and SEO tools,correct,Web Intelligence...Competitive intelligence...Keyword research...Rank tracker and SERP analysis
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,2,A main feature is: App Intelligence to benchmark and grow app performance,correct,App Intelligence prominently listed as a core product family on the site
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,3,A main feature is: Sales Intelligence for prospecting and lead generation,correct,"Sales Intelligence: Prospecting, AI prospecting agent, Company analysis, Contact details access"
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,4,A main feature is: Retail Intelligence with full-funnel Amazon insights,partial,"Retail Intelligence prominently listed, but no mention of 'full-funnel Amazon insights'"
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,5,"A main feature is: AI Brand Visibility, Citation, and Sentiment Analysis",not_addressed,
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,6,A main feature is: Keyword research and rank tracking tools,correct,"Keyword research, Rank tracker and SERP analysis, Keyword gap analysis explicitly listed"
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,7,A main feature is: Audience and competitor analysis capabilities,correct,Competitive intelligence...Competitive benchmarking...Competitive Intel Suite...Company analysis
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,8,A main feature is: Market research and demand analysis tools,correct,"Market research analysis, Demand / trend analysis listed under core offerings"
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,9,A main feature is: CRM enrichment and contact data,partial,Contact enrichment... CRM integration... CSV enrichment... Contact details access
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,10,A main feature is: Data-as-a-Service API for digital insights at scale,correct,Data-as-a-Service / API / data feeds / data hub / data licensing
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,11,A main feature is: AI Studio for natural language digital intelligence queries,correct,"AI Studio for natural-language queries, dashboards, and research reports"
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,12,It integrates with: MCP integration for AI agents and workflows,correct,"APIs, data feeds, MCP, BI integrations"
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,13,It integrates with: CRM enrichment integration,correct,CRM integration
1b4cb1bf-b47f-4a5a-93d8-bfee5c464d0e,similarweb.com,deep-eve-gpt5.4,features,14,It integrates with: API and automated reporting,partial,"APIs, data feeds, MCP, BI integrations"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,0,"A main feature is: Trade stocks, ETFs, crypto, options, futures, prediction markets",correct,"stocks, ETFs, crypto, options, futures, and prediction markets"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,1,A main feature is: Start investing with as little as $1,correct,"""Get started with as little as **$1**"""
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,2,A main feature is: Agentic Trading: dedicated account for AI agents to trade,partial,Agentic products: Agentic Trading and Agentic Credit Card
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,3,"A main feature is: Agentic Credit Card: virtual card for AI agents, 3% cash back",partial,"Agentic Credit Card listed under Agentic products, but 3% cash back not mentioned"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,4,"A main feature is: Trade crypto 24/7 including BTC, ETH, XRP, SOL, DOGE",partial,"Crypto trading 24/7 — listed but specific coins BTC, ETH, XRP, SOL, DOGE not named"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,5,A main feature is: Expert-managed portfolio that proactively adjusts investments,partial,Robinhood Strategies: expert-managed portfolios
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,6,A main feature is: Robinhood Legend: intuitive trading tools and strategy building,partial,Robinhood Legend and app-based trading tools
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,7,A main feature is: Multi-factor authentication and 24/7 account protection,not_addressed,
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,8,"A main feature is: IPO Access, retirement accounts, and staking available",correct,"IPO Access, Retirement, Crypto extras: Earn, Staking, Wallet"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,9,A main feature is: Robinhood Learn: investor education content in-app,not_addressed,
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,10,A main feature is: Gold Card and Platinum Card banking products offered,correct,"Social, Ventures, Concierge, Gold Card, Platinum Card"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,11,A main feature is: Portfolio management via SEC-registered investment advisor,partial,Robinhood Strategies: expert-managed portfolios
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,12,A stated usage limit: Minimum investment as little as $1,correct,"""Get started with as little as $1"""
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,13,A stated usage limit: Gold management fee waived only on dollars over $100K,not_addressed,
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,14,It integrates with: Robinhood Legend trading platform,partial,Robinhood Legend and app-based trading tools
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,15,It integrates with: Robinhood Wallet and Chain (crypto),correct,"Crypto extras: Earn, Staking, Wallet, Connect, Chain, and a crypto API"
f94ac155-e1d2-4ea4-b732-0ad6ba1ec663,robinhood.com,deep-eve-gpt5.4,features,16,It integrates with: Robinhood Connect API,partial,"Crypto extras: Earn, Staking, Wallet, Connect, Chain, and a crypto API"
321a4511-e96c-4347-a755-0afab93e0ff2,sofi.com,deep-eve-gpt5.4,features,0,"A main feature is: Student loan refinancing including medical, parent, law options",partial,Student loans / student loan refinance
321a4511-e96c-4347-a755-0afab93e0ff2,sofi.com,deep-eve-gpt5.4,features,1,A main feature is: Private student loans for undergraduate and graduate programs,partial,Student loans / student loan refinance
321a4511-e96c-4347-a755-0afab93e0ff2,sofi.com,deep-eve-gpt5.4,features,2,"A main feature is: Personal loans for home improvement, travel, weddings",partial,"Personal loans listed under Lending, but specific uses (home improvement, travel, weddings) not mentioned"
321a4511-e96c-4347-a755-0afab93e0ff2,sofi.com,deep-eve-gpt5.4,features,3,"A main feature is: Mortgage loans including purchase, refinance, FHA, VA, jumbo",partial,"Home loans / mortgages listed but FHA, VA, jumbo, purchase, refinance not specified"
321a4511-e96c-4347-a755-0afab93e0ff2,sofi.com,deep-eve-gpt5.4,features,4,A main feature is: Home equity loans and HELOC,not_addressed,
