arm,model,domain,group,category,repeat,run_id,onsite_fetch_attempts,ok_onsite_fetches,blocked_onsite_fetches,errored_onsite_fetches,got_content,first_party_answer,used_external,searches,scoped_searches,open_searches,external_fetches,ok_external_fetches,fp_evidence_chars,tp_evidence_chars,firstparty_evidence_share,onsite_retrieval_share,turns,cost_usd,duration_s,outcome,answer_chars,stratum,endorse_strength_claude,endorse_reason_claude,endorse_strength_gpt,endorse_reason_gpt,antirec_reason,antirec_punts_to_source,antirec_outside_sourced,antirec_access_disclaimer,antirec_staleness_memory,antirec_vague_noncommittal,attr_first_party_grounding,attr_external_share,attr_search_share,attr_memory_leak,acc_n_facts,acc_n_correct,acc_n_partial,acc_n_incorrect,acc_n_not_addressed,acc_no_answer
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,pricing,1,7db9f8c6-3341-4f01-a995-caddad064a4d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.008752,24.6,success,529,roster,0,Punts user to site; provides no pricing specifics whatsoever.,0,"Punts to website, admits inability, provides no subscription specifics.",Tells user to visit site; gives no pricing specifics,1,0,0,0,1,,,,,2,0,0,0,2,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,pricing,3,8f66994b-3fc8-450a-94fe-4c4d7d48d59d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.005372,13.1,success,329,roster,0,"Agent refuses to answer, redirects user elsewhere.",0,"Declines request, provides no subscription options or pricing specifics.","Refuses to answer, gives no pricing info whatsoever",0,0,0,0,1,,,,,2,0,0,0,2,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,pricing,2,ec3bc19b-e5e9-42e4-b58c-12dc6a3c3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.005557,26.5,success,516,roster,0,Punts user to site; provides no pricing specifics whatsoever.,0,"Refuses request, provides no subscription details, punts to robinhood.com direct",Tells user to visit robinhood.com directly for pricing info.,1,0,0,0,0,,,,,2,0,0,0,2,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,features,2,0b84b36f-7efd-46f3-b626-7b0b64fc624a,2,2,0,0,1,1,0,0,0,0,0,0,2487,0,1.0,1.0,8,0.019386,30.9,success,1427,roster,3,Concrete first-party features and restrictions with minor hedging at end,2,"Concrete feature list, but second-hand framing and vague on restrictions.",Punts to T&C or support for specific trading limits,1,0,0,0,0,,,,,17,5,6,0,6,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,features,1,32cc768a-b6a0-459e-956b-4f8c9df3c3ca,1,1,0,0,1,1,0,0,0,0,0,0,1400,0,1.0,1.0,5,0.014382,22.7,success,1185,roster,4,"Concrete, specific features and limits cited with first-party detail.",2,"Specific features listed, but includes dubious details and limited restrictions.",clean,0,0,0,0,0,,,,,17,3,7,0,7,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,features,3,ff6c3c51-d8ee-46d0-a3a3-129a51ea8cc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.005607,26.6,success,497,roster,0,"Deflects request entirely, provides no Robinhood features or specifics.",0,No site specifics; declines request and asks clarifying scope questions,"Deflects with clarifying questions, gives no features or restrictions",0,0,0,0,1,,,,,17,0,0,0,17,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,setup,1,4435b9ad-e1ea-47d5-aa2e-bbf867972614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.007998,13.7,success,537,roster,0,Explicitly punts user to the site; provides no specifics.,0,Punts to Robinhood directly; gives no onboarding specifics or recommendation.,Tells user to visit site or contact support directly.,1,0,0,0,0,,,,,13,0,0,0,13,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,setup,3,96c73165-314e-4948-96a7-05c9a443ec8f,1,1,0,0,1,1,0,0,0,0,0,0,1129,0,1.0,1.0,5,0.016858,29.3,success,1029,roster,2,"Some specifics but admits homepage lacks onboarding detail, redirects user.",0,Admits homepage lacks details and punts user to signup flow.,Tells user to visit signup page to see actual onboarding steps,1,0,0,0,0,,,,,13,0,0,0,13,0
vanilla-claude-code,claude-haiku-4-5-20251001,robinhood.com,ax-low,setup,2,ef1e856b-c318-4fc7-8c8c-b6aa4b2e601f,1,1,0,0,1,1,0,0,0,0,0,0,1366,0,1.0,1.0,1,0.013949,14.8,success,842,roster,2,Some specifics but hedged language and vague onboarding details,2,"Some homepage specifics, but vague, inferred, and not clearly first-hand.",clean,0,0,0,0,0,,,,,13,0,0,0,13,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,pricing,1,3710b1ad-91c9-421b-b0b3-26d962a47a5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.008875,8.5,success,584,roster,0,Explicitly punts user to website; provides no pricing specifics.,0,"Admits inability, gives no pricing specifics, redirects user elsewhere.","Redirects user to website/sales team, gives no pricing specifics",1,0,0,0,1,,,,,1,0,0,0,1,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,pricing,2,53be1284-9301-48e2-ae78-b2b913c67857,1,1,0,0,1,1,0,0,0,0,0,0,669,0,1.0,1.0,2,0.013432,14.1,success,786,roster,1,No pricing specifics; redirects to sales contact instead.,0,Admits no public pricing; only directs user to contact sales.,Tells user to contact sales; gives no plan names or prices.,1,0,0,0,1,,,,,1,0,1,0,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,pricing,3,fe72f330-349c-43a9-8015-55e62023f649,2,2,0,0,1,1,0,0,0,0,0,0,1561,0,1.0,1.0,8,0.018438,29.2,success,795,roster,1,No pricing given; redirects to sales team with minimal specifics.,0,No pricing specifics; directs user to contact sales instead.,Tells user to contact sales; gives no pricing specifics.,1,0,0,0,1,,,,,1,0,1,0,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,features,3,461d5ce0-3891-43f8-a84f-9023f2643eef,2,2,0,0,1,1,0,0,0,0,0,0,1996,0,1.0,1.0,7,0.019106,28.9,success,1116,roster,3,Concrete features listed; usage limits honestly addressed with clear explanation,2,"Lists several site-specific features, but no concrete limits and some hedging.",Tells user to contact sales team for usage limits/pricing details.,1,0,0,0,0,,,,,14,4,7,0,3,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,features,2,5985fe61-c653-49ad-bd0e-ef582a9c5714,3,3,0,0,1,1,0,0,0,0,0,0,2351,0,1.0,1.0,3,0.023833,29.1,success,1282,roster,2,Lists real features but admits no usage limits found; partial answer.,2,"Lists product features, but limits are vague and deferred to sales.",Tells user to contact sales team or check help docs for limits.,1,0,0,0,0,,,,,14,3,8,0,3,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,features,1,b8dce196-91ab-4a45-a98e-44c4db81d499,1,1,0,0,1,1,0,0,0,0,0,0,1330,0,1.0,1.0,4,0.01455,25.1,success,1165,roster,3,Concrete feature list with names; honest gap on usage limits.,2,"Lists homepage features, but no listed limits and suggests other resources.",Directs user to pricing/docs/support for usage limits answer,1,0,0,0,0,,,,,14,5,4,0,5,0
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,setup,1,a00209ac-4dcf-4b25-a192-6ea1a65c0f6e,2,1,1,0,1,1,0,0,0,0,0,0,1206,0,1.0,1.0,1,0.02047,23.2,success,1016,roster,2,Some specifics but hedged; redirects user to log in for real info,2,"Some specific resources cited, but hedged and lacks step-by-step specifics.",Tells user to log in and check Academy for real steps.,1,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,setup,3,c029f791-2eca-49d2-907a-79abf398b0a4,1,1,0,0,1,1,0,0,0,0,0,0,1190,0,1.0,1.0,4,0.013557,25.7,success,1134,roster,3,"Concrete first-party specifics: Academy, Office Hours, Champions Hub, 10-day pro",2,"Some concrete onboarding resources, but hedged and lacks clear step-by-step spec",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,salesloft.com,ax-low,setup,2,f5ac9d90-77a3-4102-88f7-24df361884c5,1,1,0,0,1,1,0,0,0,0,0,0,1199,0,1.0,1.0,4,0.013514,26.8,success,1081,roster,3,"Concrete first-party specifics with URLs, timeline, and named resources.",3,"Concrete onboarding resources and timing, but lacks detailed step-by-step walkth",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,pricing,2,1514c17e-dd73-4aef-acba-98349eb6d584,1,1,0,0,1,1,0,0,0,0,0,0,1072,0,1.0,1.0,5,0.013275,22.6,success,776,roster,4,"Concrete pricing, tiers, features, add-ons, and trial details provided confident",4,"Directly lists tiers, prices, add-ons, trial, and billing specifics.",clean,0,0,0,0,0,,,,,5,5,0,0,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,pricing,1,2a25d1d8-775a-449e-bc4c-6eaaa4ef7ac2,1,1,0,0,1,1,0,0,0,0,0,0,1066,0,1.0,1.0,4,0.012809,24.9,success,698,roster,4,"Concrete pricing, tiers, add-ons, and trial details provided confidently.",3,"Concrete pricing and tiers, but not framed as a recommendation.",clean,0,0,0,0,0,,,,,5,5,0,0,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,pricing,3,fe73d01e-9c7c-4ce1-b7ee-e31c812e2afd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.00876,17.2,success,582,roster,0,Explicitly refuses and redirects user to visit the site themselves.,0,Refuses to provide pricing; gives no specifics and punts to site.,"Refuses to answer, redirects user to check site directly.",1,0,0,0,1,,,,,5,0,0,0,5,0
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,features,3,4c4f6c20-ea52-4ace-8fe3-55aafca5fffe,1,1,0,0,1,1,0,0,0,0,0,0,1419,0,1.0,1.0,4,0.014118,28.9,success,1318,roster,2,"Has some specifics but admits missing usage limits, key part of request",2,"Some concrete features, but admits limits missing and punts elsewhere.",Directs user to check pricing/FAQ pages for usage limits,1,0,0,0,0,,,,,26,4,5,0,17,0
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,features,1,b7afd0dd-d4bd-4946-acb3-f6b854271979,1,1,0,0,1,1,0,0,0,0,0,0,1425,0,1.0,1.0,5,0.013959,29.1,success,1332,roster,3,Concrete features listed but usage limits remain vague and plan-dependent.,2,"Concrete feature list, but limits vague and punts to pricing/docs",Tells user to check pricing/docs pages for specific limits,1,0,0,0,0,,,,,26,5,4,1,16,0
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,features,2,d83cd507-3ea2-45f8-9fe9-ff5ab45478d1,1,1,0,0,1,1,0,0,0,0,0,0,1276,0,1.0,1.0,4,0.015436,26.4,success,1164,roster,2,Lists features but admits limits details are missing or unclear,2,"Lists features concretely, but limits are sparse and largely deferred.",Tells user to check pricing page or contact for restriction details.,1,0,0,0,0,,,,,26,2,3,0,21,0
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,setup,1,6be01e53-b51b-448f-b75a-001d0f24d6f4,2,1,1,0,1,0,1,1,0,1,0,0,1120,2545,0.3056,0.5,11,0.024054,44.9,success,1260,roster,2,Mixes plausible specifics with generic steps; sources include third-party site,2,"Some specifics, but partly second-hand and includes non-first-party source.","One source is compareaitools.org, a third-party aggregator site.",0,1,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,setup,3,706ad338-567f-499c-9941-c3a0c1b48f3a,3,2,1,0,1,1,0,0,0,0,0,0,2189,0,1.0,1.0,10,0.023893,32.8,success,1169,roster,2,"Hedged language ('seems to be', 'appears') undermines otherwise specific details",2,"Concrete course specifics, but hedged and lacks direct first-party walkthrough d",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,seranking.com,ax-low,setup,2,d59984fb-cc6e-4512-a91f-711d0ba39eb1,2,1,1,0,1,0,1,1,0,1,0,0,1089,2595,0.2956,0.5,8,0.024439,34.8,success,1353,roster,3,"Concrete steps and resources cited, but steps feel generic/templated",2,"Concrete onboarding steps and sources, but second-hand phrasing lacks firsthand ",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,pricing,1,0ef7ae65-09b1-4462-8d14-6743ce53d507,3,3,0,0,1,1,0,0,0,0,0,0,3381,0,1.0,1.0,3,0.024874,32.7,success,1283,roster,2,Lacks concrete pricing; redirects to sales but gives some structure,0,Admits no public prices; mostly redirects user to trial or sales.,Tells user to contact sales; no actual prices given,1,0,0,0,1,,,,,3,2,0,1,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,pricing,2,535d0d82-0ff0-4f70-9e38-6eb153087dc0,1,1,0,0,1,1,0,0,0,0,0,0,1229,0,1.0,1.0,4,0.013101,24.6,success,918,roster,1,No concrete pricing; redirects user to contact sales or trial.,0,"Says pricing isn’t public and redirects to trial, sales, demo.",Tells user to contact sales; no concrete prices given,1,0,0,0,1,,,,,3,1,1,0,1,0
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,pricing,3,e6430b73-c046-4175-9c25-a154592c9720,1,1,0,0,1,1,0,0,0,0,0,0,1196,0,1.0,1.0,2,0.014301,16.2,success,813,roster,2,Names plan tiers but admits no specific pricing; redirects to sales.,0,No prices given; mainly directs user to sales and trial.,Tells user to contact sales; gives no actual prices or specifics.,1,0,0,0,1,1.0,0.0,0.0,0.0,3,1,1,0,1,0
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,features,1,5f5f56ca-fbac-4f7e-ab55-85e25b7d930d,1,1,0,0,1,1,0,0,0,0,0,0,1312,0,1.0,1.0,5,0.013625,28.5,success,1257,roster,2,Good feature specifics but admits limits/restrictions not found on site.,2,"Concrete feature list, but restrictions are vague and mostly absent.",Tells user to check pricing page or contact sales for restrictions.,1,0,0,0,0,,,,,15,8,3,0,4,0
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,features,2,70d9a79c-550c-46f8-b891-b508cd6a52c0,1,1,0,0,1,1,0,0,0,0,0,0,1407,0,1.0,1.0,4,0.014061,26.7,success,1237,roster,3,Concrete features listed; usage limits section incomplete but acknowledged.,2,"Concrete homepage features, but hedges on limits and redirects elsewhere.",Tells user to check pricing page for usage limits,1,0,0,0,0,,,,,15,8,3,0,4,0
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,features,3,bac8b123-9b28-4834-abe8-9ee800950c5d,3,2,1,0,1,1,0,0,0,0,0,0,2797,0,1.0,1.0,4,0.024003,32.9,success,1397,roster,2,Mixes real features with admitted gaps on limits/pricing specifics.,2,"Lists features clearly, but limits are vague and mostly undocumented.",Tells user to contact sales or sign up for actual limits.,1,0,0,0,0,,,,,15,5,8,0,2,0
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,setup,3,155c6ad7-6deb-44d4-a2e0-9ced51a20f9c,3,1,2,0,1,0,1,1,0,1,0,0,928,2984,0.2372,0.5,10,0.029544,36.8,success,1805,roster,2,"Specific steps listed but sourced from search, not direct platform access",2,"Concrete onboarding steps given, but framed second-hand and partly generic.",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,setup,1,73551bd0-8471-4c9a-acde-2418ff7127fc,3,1,1,1,1,0,1,1,0,1,0,0,1275,2685,0.322,0.5,10,0.029301,36.9,success,1236,roster,3,Concrete onboarding steps with specific features; sourced from third-party guide,2,"Concrete steps given, but sources are third-party and partly vague.","Key source is fahimai.com, not Similarweb itself.",0,1,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,similarweb.com,ax-high,setup,2,d5fd2ac7-ceec-4d83-ab91-f60c5e196fe4,1,1,0,0,1,1,0,0,0,0,0,0,1123,0,1.0,1.0,4,0.013832,24.4,success,1251,roster,1,Admits onboarding is inside account; no actual first-steps specifics,2,"Lists concrete homepage options, but hedges and lacks true onboarding specifics.",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,pricing,3,69491a41-f337-434f-9d92-e83f26b8b993,2,1,1,0,1,0,1,1,0,1,0,0,1241,2981,0.2939,0.5,10,0.026289,43.9,success,1789,roster,3,"Concrete pricing tiers with per-credit costs, sourced from third parties",2,"Concrete prices given, but relies on third-party sources and caveats.","Pricing sourced from third-party blogs, not Snowflake itself.",0,1,0,0,0,,,,,5,5,0,0,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,pricing,2,7a8fd0b9-2f70-4118-b326-0cd384516fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.008765,7.5,success,706,roster,0,Explicitly punts user to snowflake.com; provides no pricing specifics.,0,"Explicitly refuses, gives no pricing specifics, punts to site and sales.",Redirects user to Snowflake site; gives no pricing specifics.,1,0,0,0,1,,,,,5,0,0,0,5,0
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,pricing,1,851537aa-13f3-4d3c-a232-ca8a250e0bb7,2,2,0,0,1,1,0,0,0,0,0,0,2087,0,1.0,1.0,7,0.020989,32.8,success,1136,roster,2,Lists four editions with brief descriptions but admits no actual prices found.,2,"Lists editions and model, but no prices; mostly punts to sales.",Tells user to contact sales or use calculator for actual pricing.,1,0,0,0,0,,,,,5,4,1,0,0,0
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,features,1,1098a84b-0d44-4f47-a3a6-1948ec4c7543,2,2,0,0,1,0,1,1,0,1,0,0,1824,3193,0.3636,0.6667,8,0.02516,41.2,success,1945,roster,3,"Concrete specifics and sources, but one source is third-party.",2,"Concrete features and limits, but cites research and one non-first-party source.","Cortex quotas sourced from snowflakesolutions.net, not Snowflake itself",0,1,0,0,0,,,,,16,0,7,0,9,0
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,features,3,27b706b2-b372-451d-bab5-5184020cb986,3,3,0,0,1,1,0,0,0,0,0,0,3180,0,1.0,1.0,1,0.02405,25.8,success,1534,roster,2,Some concrete features but admits limits not publicly listed; hedged conclusion,2,"Provides several specifics, but hedges on limits and lacks concrete citations.",Tells user to contact sales team for actual usage limits.,1,0,0,0,0,,,,,16,2,4,0,10,0
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,features,2,9f9e558a-f0cf-4977-812e-fb615daf298a,4,3,1,0,1,0,1,3,0,3,0,0,2808,9097,0.2359,0.5,4,0.048083,62.1,success,2521,roster,3,"Concrete specifics and limits cited, but sources include third-party blogs.",2,"Concrete limits listed, but mixes non-first-party sources and vague features.","Sources include third-party blogs (Medium, iCertGlobal), not just Snowflake.",0,1,0,0,0,,,,,16,0,4,0,12,0
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,setup,3,a26e9a07-3147-4bcd-876f-9e6cb2277c2a,2,2,0,0,1,1,0,0,0,0,0,0,2168,0,1.0,1.0,6,0.0188,28.8,success,1146,roster,3,Concrete steps with named features like Snowsight and 20-minute tutorial.,2,"Concrete onboarding steps, but explicitly second-hand and somewhat generic.",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,setup,2,b7f26e27-1de2-4ce7-a54f-f28b61cc2a87,3,3,0,0,1,1,0,0,0,0,0,0,3105,0,1.0,1.0,1,0.024759,24.9,success,1515,roster,2,Plausible specifics but hedged framing suggests indirect knowledge,2,"Some concrete onboarding steps, but still generic and not clearly first-hand.",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,snowflake.com,ax-low,setup,1,bed4f15a-fb89-4fc4-b6b0-68e1a37051aa,2,2,0,0,1,1,0,0,0,0,0,0,2225,0,1.0,1.0,5,0.014805,24.8,success,1225,roster,3,Concrete steps with named features like Snowsight and specific tutorial.,2,"Concrete onboarding steps, but framed second-hand and lacks current specifics.",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,pricing,2,0347f32c-ca52-4930-a7b0-fe94a0c414f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.008969,19.2,success,538,roster,0,Punts user to site; provides no SoFi specifics whatsoever.,0,Punts to sofi.com and gives no subscription or pricing specifics.,Tells user to visit sofi.com directly instead of answering.,1,0,0,0,0,,,,,6,0,0,0,6,0
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,pricing,1,0a2ea905-896f-4521-8beb-d68d4bce872f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.007985,24.5,success,610,roster,0,Explicitly punts user to sofi.com; provides no specifics.,0,"Admits inability, gives no pricing or options, redirects to website.",Tells user to visit sofi.com or contact support directly.,1,0,0,0,0,,,,,6,0,0,0,6,0
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,pricing,3,d64deb62-a11f-4d4c-b9da-bb5aefe24f90,1,0,1,0,0,0,1,1,0,1,0,0,0,2563,0.0,0.0,8,0.020099,29.2,success,1191,roster,3,"Concrete pricing and tiers with current specifics, minor hedging on free option.",2,"Concrete pricing given, but relies on second-hand sources and mixed specifics",Cites Doctor of Credit and Finder as primary sources,0,1,0,0,0,,,,,6,0,2,0,4,0
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,features,1,c658809d-06f0-40fe-873a-ff7c560707ad,1,0,1,0,0,0,1,2,0,2,0,0,0,6928,0.0,0.0,1,0.022549,22.3,success,2014,roster,3,Concrete features and limits with current stats; some vagueness on restrictions,2,"Some specifics, but relies on external sources and vague limits.",Tells user to check SoFi App or call for specific limits,1,0,0,0,0,,,,,17,1,7,0,9,0
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,features,2,cd85b3f8-5c4e-42cd-b02e-9ce228ec95cc,1,0,1,0,0,0,1,1,0,1,0,0,0,2883,0.0,0.0,6,0.02024,30.6,success,1672,roster,3,Concrete specifics with dollar limits; one source is third-party (Wise).,2,"Some concrete limits, but cites search results and third-party source.","Transfer limits sourced from Wise (third-party), not SoFi directly.",0,1,0,0,0,,,,,17,0,2,0,15,0
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,features,3,e836ff40-599e-4a8e-8737-cb462bcf2cdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.005977,13.9,success,744,roster,0,Refuses to answer; provides no SoFi specifics whatsoever.,0,"Declines request; provides no SoFi features, limits, or first-hand specifics","Refuses to answer, gives no concrete info about SoFi features",0,0,0,0,1,,,,,17,0,0,0,17,0
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,setup,2,733cba27-6ed1-4852-81ad-ef4771f0a131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.005627,23.3,success,526,roster,0,Explicitly punts user to sofi.com; provides no first-party specifics.,0,"Explicitly refuses, provides no SoFi specifics, punts user to site.",Tells user to visit sofi.com or contact support instead of answering.,1,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,setup,1,8d1d34a6-b5e8-4916-ac96-490a6b9b85dc,3,2,1,0,1,0,1,1,0,1,0,0,2028,2867,0.4143,0.6667,10,0.030006,38.8,success,1533,roster,2,Plausible steps but hedged with 'typically' and lacks verified specifics,2,"Concrete steps and sources, but explicitly second-hand and somewhat generalized.",clean,0,0,0,0,0,0.5,0.0,0.5,0.0,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,sofi.com,ax-low,setup,3,f27c6d0e-b1be-4f02-95d9-b31c02b5154b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.005552,24.9,success,593,roster,0,"Explicitly refuses to look up site, punts user elsewhere.",0,"Declines task, gives no SoFi onboarding specifics, punts user elsewhere.",Tells user to visit sofi.com directly instead of answering.,1,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,pricing,2,2448be1f-4e11-4d4e-96ff-339dc5c937c3,1,1,0,0,1,1,0,0,0,0,0,0,820,0,1.0,1.0,2,0.013634,16.8,success,867,roster,3,"Concrete team plan pricing; individual plans vague, minor caveat noted.",3,"Concrete plan names and prices, but omits individual pricing specifics.",clean,0,0,0,0,0,,,,,6,1,0,3,2,0
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,pricing,1,831840c0-9a7d-4a59-96a7-257ac5379c05,1,1,0,0,1,1,0,0,0,0,0,0,818,0,1.0,1.0,1,0.013146,13.7,success,769,roster,3,Concrete prices and plan details; missing individual paid plans.,3,"Concrete pricing and plan details from source; limited caveats, not endorsement",clean,0,0,0,0,0,,,,,6,1,2,2,1,0
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,pricing,3,9af78595-6390-4243-bb8e-945d72342317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.008852,18.5,success,540,roster,0,Punts user to site; provides no pricing specifics whatsoever.,0,Punts to the website; provides no pricing or subscription specifics.,"Redirects user to company site, gives no pricing specifics",1,0,0,0,1,,,,,6,0,0,0,6,0
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,features,3,523a91ef-27be-4657-b1d9-5512d1dbcb9a,8,5,3,0,1,0,1,1,0,1,0,0,5528,2174,0.7177,0.8333,23,0.056697,75.0,success,1944,roster,2,"Sources are third-party review sites, not surveymonkey.com directly.",2,"Specific features listed, but relies on third-party sources and hedging.","Sources are third-party aggregators, not SurveyMonkey's own site.",0,1,0,0,0,,,,,26,7,12,4,3,0
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,features,1,eed72459-c4ad-4470-bad1-5d78bf5f86c4,3,3,0,0,1,1,0,0,0,0,0,0,3679,0,1.0,1.0,8,0.024344,42.5,success,1579,roster,4,"Concrete features, pricing tiers, response limits, and restrictions clearly deta",2,"Concrete feature list and limits, but second-hand phrasing and vagueness remain",clean,0,0,0,0,0,,,,,26,7,11,2,6,0
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,features,2,fb6f0499-d1b9-4e09-b277-f13cc9c8f6bc,4,3,1,0,1,1,0,0,0,0,0,0,2563,0,1.0,1.0,3,0.029479,32.7,success,1570,roster,3,Concrete pricing tiers and limits with minor hedging on free plan.,2,"Concrete tier limits given, but hedged and partly unclear homepage-based summary",clean,0,0,0,0,0,,,,,26,8,9,2,7,0
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,setup,2,29ce1c6e-2fea-4fe8-9f5e-7745e1658082,1,1,0,0,1,1,0,0,0,0,0,0,1072,0,1.0,1.0,1,0.013264,16.6,success,707,roster,2,Generic three-step flow; lacks specific UI details or current first-party eviden,2,"Concrete three-step summary, but limited first-party detail and endorsement.",clean,0,0,0,0,0,,,,,,,,,,
vanilla-claude-code,claude-haiku-4-5-20251001,surveymonkey.com,ax-high,setup,3,7ee812d1-473e-4640-8532-c638d47bc8f2,1,1,0,0,1,1,0,0,0,0,0,0,1253,0,1.0,1.0,5,0.013397,23.0,success,728,roster,3,Concrete three-step onboarding with specific features like AI and 500+ templates,2,"Concrete three-step onboarding summary, but lacks direct first-hand details.",clean,0,0,0,0,0,,,,,,,,,,
